date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:54:56	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2015%20Dec%202021%2018:54:56%20GMT	https://frame.archive.josias.me/robots.txt		(from )
19:54:58	11263/11263	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:54:56%20GMT	https://frame.archive.josias.me/de/post/lightroom/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/post/lightroom/index.html	(from )
19:54:58	11069/11069	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:54:56%20GMT	https://frame.archive.josias.me/en/home/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/home/index.html	(from )
19:54:59	11199/11199	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:54:57%20GMT	https://frame.archive.josias.me/de/team/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/team/index.html	(from )
19:54:59	25888/25888	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:54:56%20GMT	https://frame.archive.josias.me/de/home/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/home/index.html	(from )
19:54:59	11692/11692	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:54:58%20GMT	https://frame.archive.josias.me/en/team/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/team/index.html	(from )
19:54:59	8699/8699	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:54:58%20GMT	https://frame.archive.josias.me/de/kontakt/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/de/kontakt/index.html	(from )
19:54:59	399/399	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Aug%202018%2010:48:36%20GMT	https://frame.archive.josias.me/typo3conf/ext/frame_package/Resources/Public/Favicons/apple-touch-icon.png	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/typo3conf/ext/frame_package/Resources/Public/Favicons/apple-touch-icon.png	(from https://frame.archive.josias.me/de/home/)
19:55:00	321/321	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Aug%202018%2010:48:36%20GMT	https://frame.archive.josias.me/typo3conf/ext/frame_package/Resources/Public/Favicons/favicon-32x32.png	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/typo3conf/ext/frame_package/Resources/Public/Favicons/favicon-32x32.png	(from https://frame.archive.josias.me/de/home/)
19:55:01	8834/8834	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2015%20Dec%202021%2018:55:01%20GMT	https://frame.archive.josias.me/en/contact/	/Users/csjosias/Downloads/FRAME/frame.archive.josias.me/en/contact/index.html	(from )
